,country,description,designation,points,price,province,variety
98681,Italy,"Here's a dense, black and chewy expression of Barbera that delivers all the rich benefits of high extraction and wood aging. There are smoky layers here of pipe tobacco and cured meat, although there is enough fruit pulp here to make it work at the end of the day.",Augusta,89,,Piedmont,Barbera
98683,Italy,"Here's an interesting Barbera with aromas that include black fruit, exotic spice and pecorino cheese rind. The ensemble is attractive and so is the medium thickness of its body and smoothness of its tannins. That typical touch of Barbera acidity does kick in at the end however.",Vadmò,89,,Piedmont,Barbera
98685,Italy,"Here's a lovely expression of Barbera from Asti, Piedmont, with a pretty balance of chocolate, cherry and blackberry aromas. Smoky oak-related elements appear in the background as do drying mineral notes. With some 29,000 cases made, this wine should not be difficult to locate and the low price is hard to beat.",La Luna e I Falò,89,16,Piedmont,Barbera
98689,Italy,"Pretty coffee notes are offset by ripe aromas of raspberry, black cherry and chocolate: There is nice softness and density in this wine that is balanced against the natural acidity of the fruit. Pair this wine with cheesy pasta al forno.",La Tota,89,28,Piedmont,Barbera
98690,Italy,"There are slightly toasted notes here of chestnut or almond followed by bitter berry fruit and dark chocolate. The wine is crisp, polished and clean in the mouth with a tart, bitter almond close. Pair it with creamy potatoes dauphinoise.",Montebruna,89,23,Piedmont,Barbera
98692,Italy,"One year of careful oak aging has helped to shape a very attractive bouquet loaded with Christmas spice, cinnamon, nutmeg, vanilla and bright cherry. The wood element is still evident but will most likely integrate with a bit more time in the bottle.",,89,31,Piedmont,Barbera
98695,Italy,"You'll encounter smoky notes here that recall bacon fat or beef jerky. But you'll also recognize aromas of tobacco, black cherry and currant berry. The wine is soft and smooth in the mouth with a blast of cherry flavors, deep extraction, oak notes and bright acidity.",Vigna Dacapo,89,28,Piedmont,Barbera
98697,Italy,"Thick, black and extracted, this dense Barbera d'Asti Superiore opens with intense aromas of black fruit and fresh oak. Definitely give this wine at least two more years in the bottle for those smoky wood notes to find balance. At this young stage, the wine tastes new, chewy and raw.",Del Beneficio,89,,Piedmont,Barbera
98699,Italy,"Here's a dark, fruit-forward Barbera del Monferrato with plump aromas of cherry, blueberry, forest fruit and plum. The aromas focus on simple fruit, making this an easy, food-friendly wine that you'll want to serve at home with friends and family. This is a dynamic winery to watch.",Umberta,89,28,Piedmont,Barbera
98769,Italy,"The wine begins well with aromas of dark fruit and spice, but the palate is less exciting; the burst of fruit gives way to a hollow midpalate, although it does come back to a solid if dull finish.",Rié,86,17,Piedmont,Barbera
98771,Italy,"The Bongiovanni is a modernist take on Barbera; it is a big, ripe wine, spiced with oak. With some time in the glass, it showed complexity, with flavors of violets and smokiness but the fruit still dominated. There was a slight hollowness two thirds in, but the wine came back and finished with some aplomb.",,86,33,Piedmont,Barbera
99000,Italy,"Here's a sweet and luscious Barbera d'Alba with bright, thick concentration and immediate aromas of blackberry, cassis and cherry. There is an obvious wood element here that adds tones of spice, vanilla and tobacco. The high density and richness of the wine leaves purplish glycerin trails on the side of the glass.",Giuli,89,,Piedmont,Barbera
99002,Italy,"Nicely linear and compact, this wine has many elements that make it particularly food friendly. The bouquet is characterized by aromas of black fruit, tobacco, Indian tea and spice. The mouthfeel is tonic, tight and crisp.",Litina,89,,Piedmont,Barbera
99006,Italy,"Here is a smooth and modern interpretation of Barbera d'Alba with plush and bright notes of cherry, blackberry, exotic spice, natural rubber and a touch of moist earth or forest floor. The wine is rich and smooth in the mouth and ends with a blast of cooling cherry fruit.",Costa di Bussia Campo del Gatto,89,25,Piedmont,Barbera
99007,Italy,"This is a genuine and extremely clean expression of Barbera with a compact but pristine bouquet of wild berries, porcino mushroom, bitter almond and fresh tobacco. The wine is polished and compact in the mouth with crisp acidity on the close.",Giorgio Tenaglia,89,,Piedmont,Barbera
99013,Italy,"Here's a plush, modern and thickly extracted Barbera d'Asti Superiore with a polished bouquet and well-dosed aromas of cherry, blackberry, spice, chocolate and tobacco. The wine is drying and crisp at the same time with polished tannins on the close.",Vigne Vecchie,89,,Piedmont,Barbera
99021,Italy,"Bright, succulent berry tones are followed by a touch of smoked meat and wet earth that is typically found in the Barbera grape. This expression also has a hint of tobacco and exotic spice at the back that gives it more dimension and personality.",Zerolegno,88,15,Piedmont,Barbera
99023,Italy,This Barbera d'Asti Superiore opens with brambly notes of underbrush and wild berry followed by wet earth and smoked ham. Give it two or three years in the bottle and pair this fruit-forward wine with lasagna or meatloaf.,Terre Astesane,88,,Piedmont,Barbera
99024,Italy,"This is a friendly Barbera d'Alba with a bright, ruby color, dense concentration and immediate aromas of black cherry, cassis, spice and dark chocolate. The wine is smooth and thick in the mouth with bright acidity on the close.",Pilade,88,,Piedmont,Barbera
99025,Italy,"Here's a clean and bright interpretation of Barbera d'Asti Superiore with intense aromas of cherry, blackberry, pomegranate, wet earth and tobacco. The wine is chewy, dense and bright in the mouth and could be paired with lamb or beef.",Caranti,88,,Piedmont,Barbera
99028,Italy,"You'll find bright berry notes followed by white licorice, forest floor and a distant touch of chopped herbs in this fresh, well-integrated Barbera from Monferrato. The mouthfeel is not too concentrated and the wine is naturally acidic (try it with cheese- or butter-based pasta dishes).",La Baldea,88,,Piedmont,Barbera
99029,Italy,Here's a straightforward and honest interpretation of Barbera d'Asti with bitter almond and fresh notes of wild berries and juicy pomegranate. The wine ends with a cleansing blast of crisp acidity.,Vinchio,88,,Piedmont,Barbera
99302,Italy,"Here's an inky-black Barbera with impossible extraction and rich tones of blackberry, smoke, mineral and currant berry. This is a modern expression of a native grape from Piedmont with an extremely chewy, raw and sweet sensation on the close.",Bricco Dani,88,30,Piedmont,Barbera
99303,Italy,"Bursting with fresh berry aromas, espresso and dark chocolate, this is a rich, opulent Barbera that would pair beautifully with egg pasta or quiche Lorraine thanks to the naturally bright acidity. The finish is characterized by bright cherry and blackberry flavors.",Annunziata,88,,Piedmont,Barbera
99310,Italy,"This hearty Barbera from the Costa Bruna cru exhibits thick, almost meaty aromas of cured bresaola, leather, tobacco and black fruit. It's a crisp, clean and inherently food friendly wine that would pair with ham, beef or game dishes.",Costa Bruna,88,28,Piedmont,Barbera
99311,Italy,"Prominent oak tones of spice, leather and chocolate sit heavy over a broad base of dark, jammy fruit. This wine is executed in a big, bold style and would pair well with stews or game dishes. The acidic finish will cut though hearty meat recipes.",Vigneto Pasau,88,25,Piedmont,Barbera
99322,Italy,"Thick oak-driven aromas of vanilla, spice and tobacco roll out in front of cassis and black cherry. This is a well-worked wine (the oak element is very strong) in which the winemakers have dulled some of the sharpness of Barbera's natural acidity.",Bertu,88,,Piedmont,Barbera
99323,Italy,"This Barbera presents a nice package with fresh fruit elements backed by slight hints of toast and spice that give it more dimension and personality. The wine is compact and lean in the mouth with a bright, vinous finish.",Pais,88,,Piedmont,Barbera
99324,Italy,"This is a delicately perfumed Barbera d'Asti with elegant floral and fruity notes. There's bright acidity here yet that crispness is backed by the wine's natural density and richness. Cascina Galarin is a small, family-run winery and it should be interesting to see what they achieve five years from now.",Le Querce,88,,Piedmont,Barbera
99325,Italy,"This wine really opens a fascinating window on the aging potential of Barbera. From the 2004 vintage, it still exhibits elegant mineral notes with polished granite and slate. There's plenty of fruit there too, mostly cherry, and the wine ends with vanilla and spice.",Cardin,88,29,Piedmont,Barbera
99326,Italy,"Here's a youthful Barbera with dark, purplish hues and immediate aromas of blackberry, cherry, spice, wet earth and tobacco. From the Monferrato zone of Piedmont, it offers good intensity, staying power and a velvety smooth texture coupled by natural freshness and fruitiness.",Le Cave,88,,Piedmont,Barbera
99327,Italy,"This Barbera d'Asti Superiore from the Nizza subzone offers bright aromas of cherry cola, red apple, balsam notes, dried mint and currant berry. It's a different and unique wine with a high level of inherent grace and elegance.",Piano Alto,88,,Piedmont,Barbera
99328,Italy,"From the celebrated 2004 vintage, this expression of Barbera offers solid and correct aromas of ripe fruit, raspberries, wet earth and leather. The wine is bright and incredibly generous in terms of intensity and purity of the fruit flavors.",Ornella,88,20,Piedmont,Barbera
99601,Italy,"Barbera Ciabot Camerano shows thick concentration and bright aromas of black fruit, plum and forest berry. There's good intensity here and background notes of cinnamon and milk chocolate. It's a thick, well-textured wine that would serve well when paired with veal ragù.",Ciabot Camerano,88,18,Piedmont,Barbera
99603,Italy,"Red fruit notes of cherry and blackberry appear at first and are followed by subtle shadings of spice, chocolate and tobacco. The wine is tart and ripe with a blast of cleansing acidity and cherry on the close. Nice job.",Lurei,88,,Piedmont,Barbera
99604,Italy,Mauro Sebaste is an up-and-coming winery to watch with a full range of Piedmont wines. This pretty Barbera from Alba shows big oak tones that need more time to integrate within the folds of the dark berry and sweet spice tones that are typical of this deeply beloved native grape.,Santa Rosalia,88,21,Piedmont,Barbera
99614,Italy,"Coffee, tobacco and finely ground espresso come to light at the back of blackberry, cranberry and pomegranate. This is a fresh and vibrant interpretation that makes good use of the natural acidity present in Barbera d'Asti.",Praiot,88,,Piedmont,Barbera
99615,Italy,"Here's a heavily oak-influenced Barbera with distinctive tones of spice, tobacco, wood, bramble and forest floor. There are red fruit notes in there, mostly masked by the wood. Give this wine two or three more years of bottle aging to find harmony.",,88,,Piedmont,Barbera
99617,Italy,This is an austere and linear interpretation of Barbera with smoky and drying mineral tones followed by elegant notes of wild berry and pomegranate. It's a less plump and fruity style that would pair with pork roast or lamb.,Montevenere,88,,Piedmont,Barbera
99620,Italy,Pretty notes of dark chocolate and spice are well integrated within notes of blackberry and forest floor. This is a modern interpretation of a traditional wine that leaves enough space for the grape's rustic charm and sharp acidity to come through.,,88,17,Piedmont,Barbera
99621,Italy,"Here's a modern and well-extracted Barbera with drying mineral tones followed by blackberry, plum and a dash of exotic spice. The thicker density and fresh acidity suggest a pairing with pizza or cheesy pasta.",Cavalé,88,,Piedmont,Barbera
99623,Italy,"Here's an intensely aromatic Barbera d'Asti Superiore with a simple, genuine approach and a fresh delivery of wild berry nuances. The wine is clean and compact in the mouth with a bright, fresh and slightly bitter finish.",Muascae,88,,Piedmont,Barbera
99624,Italy,"Slights hints of smoked meat and toasted nut open the aromatic parameters of this vibrant Barbera d'Asti. There's plenty of berry fruit at the base as well as natural crispness, but those warmer aromas help soften the acidic blow.",Campu du Rouss,88,19,Piedmont,Barbera
99627,Italy,Here's a pleasantly fresh and fruit-forward Barbera d'Asti with notes of wild berry and blackberry backed by a delicate touch of vanilla spice and bitter chocolate. Aromas of smoked bacon fill in the rear and give the wine a long-lasting and penetrating finish.,Tasmorcan,88,18,Piedmont,Barbera
99675,Italy,"The color is light, but the Monchiero has pungent earthy aromas over a backdrop of fruit. On the palate, it is soft and quite chunky, and dominated by its earthiness. The wine has evolved completely, and should be drunk reasonably quickly.",,85,20,Piedmont,Barbera
99683,Italy,"The Valdinara is a soft, seductive wine showing plenty of jammy fruit, and a pleasant smoky spice. On the finish it is a touch stemmy, but it is so slight that it adds an exotic edge to the wine. Pleasant, not very intense and easy to like.",,85,23,Piedmont,Barbera
99860,Italy,"Serious and multifaceted, with peppery black fruit aromas wrapped up in a frame of toasty new oak. Abundant but plush tannins support intense blackberry and roasted nut flavors in the mouth, winding up with a hit of mocha on the long, highly nuanced finish. Not your grandmother's Barbera.",La Crena,92,47,Piedmont,Barbera
99903,Italy,"An elegant and polished expression of Barbera from a vintage that seems to have yielded many overripe wines. That's not the case here. The secret is the wine's successful balance of fruit, acidity and overall extraction, which is neither too heavy or thin.",,88,,Piedmont,Barbera
99910,Italy,"This Barbera d'Alba is almost too much of a good thing: it's very rich and dense, with a dark, impenetrable color and inviting aromas of black stone, mineral, opulent fruit, cherry candy and sweet spice peppermint. It taste very ripe and chewy in the mouth.",Tucci,88,15,Piedmont,Barbera
99916,Italy,"Black, dense and thickly concentrated, this modern Barbera d'Asti Superiore shows loads of wood influence in front of the fruit. It still needs to find harmony and those sharp oak influences will surely fall into the background with two or three more years of bottle aging.",Rusticardi 1933,88,55,Piedmont,Barbera
99917,Italy,"There are fresh, almost raw, berry notes here followed by sophisticated tones of pipe tobacco and exotic spice. The wine is chewy and fresh and there's a touch of bitter fruit and almond on the finish.",La Ladra,88,,Piedmont,Barbera
99918,Italy,"A step above your basic Barbera d'Asti, this interpretation of the Piedmont indigenous grape offers extra layers of complexity in the form of spice and tobacco notes that sit firmly behind a massive bouquet of fresh fruit. The wine is crisp, polished with good density on the finish.",La Ladra,88,,Piedmont,Barbera
99921,Italy,"Mora di Sassi offers nice fruit, cherry and berry tones followed by strong tones of smoke, spice and leather. The acidity is fresh and zippy and overall this wine needs two more years to integrate.",Mora di Sassi,88,16,Piedmont,Barbera
99926,Italy,"Dark, concentrated and oak-driven, this is a smooth and sophisticated Barbera d'Alba with intense aromas of black fruit, cassis and cherry. The wood notes are still a bit raw and apparent, so give this wine two more years in the bottle to integrate.",Naunda,88,,Piedmont,Barbera
99927,Italy,"This is a very pleasant Barbera from the Monferrato zone with good concentration and bright aromas of blueberry, wild fruit, wet earth and hazelnut. There's good dimension here as well as a smooth texture that is accented by the wine's natural acidity.",Le Cave,88,,Piedmont,Barbera
99978,Italy,"The Pio Cesare starts well; a fat opulent nose of rich fruit mixed with a strong mocha character. It is also big on the palate; plummy and powerful, with good acidity. Towards the end, however, the wine runs out of steam, and it finishes somewhat abruptly and with a slight sourness.",Fides,85,39,Piedmont,Barbera
99989,Italy,"The Pio Cesare basic Barbera is a lean wine, with aromas of tart cherries and road tar. On the palate, the fruit and aromatics have melded together quite nicely, but despite a decent finish, the acidity is a little high.",,84,21,Piedmont,Barbera
100110,Italy,"Voluptuous yet serious, this aspirational bottling boasts dense black fruit underlined by notes of wet stones, cigar and coffee. Intense and big in the mouth. Drinking beautifully now but the bracing acidity will keep it fresh for several years.",,91,45,Piedmont,Barbera
100202,Italy,"Cascina del Monastero's bright Vigna Parroco Barbera opens with sweet aromas of spice, cinnamon, clove and forest fruit. The texture is smooth and rich here and bright berry crispness appears on the close.",Vigna Parroco,88,18,Piedmont,Barbera
100203,Italy,"Sweet oak-driven notes of cinnamon, vanilla and dark chocolate appear at first, leaving only a sliver of room for the natural berry and cherry fruit to come forward. The mouthfeel is silky and smooth with a touch of bright acidity on the close.",Vigna Parroco,88,28,Piedmont,Barbera
100204,Italy,"This Barbera represents a return to Asti tradition thanks to its clean, simple aromas of fresh fruit, mild spice and wet earth. The wine is sharp, tangy and crisp in the mouth and would pair perfectly with cheesy or buttery dishes.",Vignassa,88,,Piedmont,Barbera
100208,Italy,"The wine opens with a thick, black and dense appearance and segues to raw aromas of blackberry, cherry, tobacco, spice and natural rubber. There's a vinous, chewy quality here that needs more time in the bottle to unwind.",Porlapà,88,28,Piedmont,Barbera
100209,Italy,"Apparent notes of coffee and freshly ground espresso appear at first and are followed by chocolate, cherry and raspberry. This is a modern, plump Barbera that will appeal to those who like a softer, more supple style.",Ca d'Galdin,88,,Piedmont,Barbera
100211,Italy,"Warm tones of cured meat, wet earth and wild mushroom are balanced out by brighter notes of wild berry, cherry and cassis. This is a modern Barbera d'Alba with a rich palate, crisp acidity and long persistency (at an attractive price).",I Patriarchi,88,14,Piedmont,Barbera
100213,Italy,Soft spice tones with chocolate and tobacco are offset by intense and vibrant berry fruit. This is a fresh and tonic Barbera d'Asti Superiore that will pair with most cheese- or butter-based foods. The naturally high acidity can counter the fatty textures found in many foods.,Boschetto Vecchio,88,24,Piedmont,Barbera
100219,Italy,"Bresaola and smoked meat aromas are backed by cola, spice, wet earth and loads of black fruit and ripe cherry. Pair this wine with hearty stews or grilled meat. The fresh acidity adds to the longevity and crispness of the finish.",Vigneto San Giuseppe,88,,Piedmont,Barbera
100263,Italy,"This is a traditional old-fashioned Barbera; with aromas of bright red cherry fruit, wood smoke and roses. The cherries dominated the palate and although the mid-palate was slightly acidic, it came back with a pleasant medium finish.",Ciabot Camerano,84,18,Piedmont,Barbera
100505,Italy,"This inky-black Barbera boasts granite and slate aromas with black fruit, cassis, wild mushroom, tobacco and wet earth. These are the characteristic aromas of this native grape variety, although the deep extraction and sweet oak flavors on display here denote a very modern interpretation.",Neuvsent,88,,Piedmont,Barbera
100506,Italy,Black fruit and wild berry are wrapped in an enticing envelope of spice and tobacco. This expression of Barbera d'Asti Superiore has both elements of the modern and the traditional and leaves the mouth refreshed thanks to its naturally crisp acidity.,,88,,Piedmont,Barbera
100509,Italy,Here's a textbook Barbera that boasts well-integrated mineral notes with plusher aromas of chocolate and ripe fruit. The wine is clean and compact but there's enough body and heft here to pair with braised pork or grilled lamb shanks.,,88,18,Piedmont,Barbera
100512,Italy,"Here's a ripe and slightly jammy expression of Barbera d'Alba with thick fruit layers followed by intense spice, chocolate and toasted almond. The wine is succulent and dense in the mouth and would stand up to braised beef or country stew.",Croere,88,21,Piedmont,Barbera
100514,Italy,"There's a thick, creamy element to this wine that is reinforced by aromas of ripe berry, vanilla and milk chocolate. This is a raw, chewy wine with a soft, smooth temperament and a touch of crisp acidity on the close.",,88,,Piedmont,Barbera
100519,Italy,"The longer this wine sits in the glass, the more beautiful its aromas become. It opens with a dark and rich appearance and vibrant notes of blueberry, wild berry and exotic spice. There's a slightly lactic note at first that slowly evolves into milk chocolate and fudge.",Quass,88,28,Piedmont,Barbera
100521,Italy,"Aged for 12 months in large oak casks, this bright Barbera offers a friendly blend of fresh berry fruit and subdued spice. The wine is not overdone or over extracted and you'll appreciate the touches of cherry, blackberry and natural rubber. It wins more points in the mouth thanks to its power and determination.",,88,18,Piedmont,Barbera
100578,Italy,"A grapey, easy-going wine that is pleasant to drink but comes across as quite simple. Short, medium-intensity finish.",Vignota,83,29,Piedmont,Barbera
100682,Italy,"This wine announces its modern intentions with polished opening notes of vanilla, caramel and coffee from aging in small French oak barrels. The intense palate shows cherry and boysenberry fruit which lead into a long, very complex finish. Will gain more complexity with a few years in the cellar but may be drunk now for the appeal of its youthful fruit.",,90,21,Piedmont,Barbera
100800,Italy,"This hearty Barbera del Monferrato offers surprisingly thick concentration and loads of bright fruit intensity. It's an inky, dark wine with bright nuances of cherry and blackberry and although there's a vinous, raw aspect to the bouquet, the mouthfeel is attractively thick and chewy.",,87,16,Piedmont,Barbera
100808,Italy,"Here's a simpatico Barbera from Monferrato with bright berry and cherry notes followed by a slightly thicker, more substantial texture. You'll get drying tannins and bright acidity that keeps the palate polished and clean.",,87,24,Piedmont,Barbera
100811,Italy,"Vintner Romano Marengo has crafted a bright Barbera d'Alba with a simple approach that is generously rich in fruit. There's sharp, evident acidity here with polished tannins and a bright finish. Pair it with ravioli stuffed with fresh ricotta cheese.",La Gamberaja,87,35,Piedmont,Barbera
100812,Italy,"Vigna San Martino offers warm aromas of wet earth and exotic spice backed by sweet cherry and blackberry preserves. The wine is smooth and velvety with a chewy, sweet finish.",Vigna San Martino,87,28,Piedmont,Barbera
100814,Italy,"Here's a full and generous Barbera with ripe aromas of blackberry fruit, plum and jammy raspberry. This is a plump, soft style of wine from Piedmont with thick extraction and a chewy, dense feel.",GB,87,,Piedmont,Barbera
100815,Italy,This Barbera d'Asti boasts a distinctive aromatic profile with elements of dried herbs and thyme surrounded by fresh berry fruit and warmer hues of smoked meat and wet earth. This is a down-to-earth but genuine expression with a bright finale and long fruit flavors.,La Gena,87,,Piedmont,Barbera
100819,Italy,This is an informal and easygoing Barbera d'Asti that presents an interesting medley of fruit and berry aromas. The style is fresh and clean (you'll taste that characteristic acidity of this grape variety) and would pair well with butter- or cheese-based foods.,La Villa,87,16,Piedmont,Barbera
100821,Italy,Here's a genuine and straightforward Barbera d'Alba with good quality of fruit (this wine is neither too dense or extracted) and ripe tones of cherry and raspberry. The mouthfeel is compact and firm. This is your quintessential pizza or pasta wine.,La Bruciata,87,12,Piedmont,Barbera
100824,Italy,"If you are new to Barbera, Le Orme makes for a perfect introduction to this popular native grape of Northern Italy. This expression focuses on bright fruit tones with cherry and blueberry nuances. Try it with a pizza Margherita topped with fresh mozzarella and basil.",Le Orme,87,15,Piedmont,Barbera
100833,Argentina,"This smells roasted, leathery and earthy, with a mouthfeel that's solid if a bit scratchy. It delivers an intense wild-berry aroma and some of Cafayate's signature complex herbal character. Oaky vanilla and dill notes accent the finish.",Reserve,85,18,Other,Barbera
100863,Italy,"The Ca' Viola has a simple nose of coffee and fruit. Easy and soft on the palate, the coffee flavors are a little too much for the fruit. Finishes a little hot.",Brichet,83,27,Piedmont,Barbera
100981,Italy,"A sinewy wine that begins with fruits de bois and chocolate, bolstered by cherry notes on the palate and just the faintest splash of tannin. The lovely plum-infused finish goes on and on. Drink with the best wood-burning oven pizza.",Fides,90,38,Piedmont,Barbera
100998,Italy,"Dark, dense and thoroughly modern with vibrant layers of boysenberry and black cherry fruit. Finely buffed tannins surround exotic spice and intense wild berry flavors on the palate that trail off into a long, vanilla-infused finish. Very impressive.",Scarrone Vigna Vecchia,90,85,Piedmont,Barbera
101101,Italy,"Here's a nicely clean and compact Barbera d'Asti with pretty, albeit simple, aromas of wild fruit, pomegranate juice and fresh blueberries. You'll enjoy the aromatic purity of this wine—which shows little sign of interference in the winery—and the overall crispness of the fruit.",Fiulot,87,15,Piedmont,Barbera
101106,Italy,There are brambly notes here of forest floor and underbrush backed by enough fresh fruit to keep the wine chewy and fresh in the mouth. You'll also get notes of wet tobacco and wild mushroom that add complexity.,,87,22,Piedmont,Barbera
101108,Italy,"This Barbera shows a twofold aromatic approach that puts as much emphasis on its drying mineral tones as it does on the integrity of the fruit. Cherry, blackberry and spice appear and there's a crisp blast of acidity on the close.",Altea,87,,Piedmont,Barbera
101110,Italy,Here's a thickly extracted and dense interpretation of Barbera lavished over with intense secondary aromas of oaky spice and toasted wood. There's a lot of wood here that is offputting at first but that will hopefully find harmony with more years in the bottle.,Mongovone,87,35,Piedmont,Barbera
101112,Italy,"Although this is a young Barbera—from the 2008 vintage—the wine already shows signs of aging. The color is ruby bordering on garnet and the nose is characterized by mature berry, wet earth, bramble and a touch of black truffle.",La Trincherina,87,,Piedmont,Barbera
101121,Italy,"Here's a Barbera d'Alba that is almost too much of a good thing. The wine is black and dense with inky concentration and thick aromas of smoked bacon, beef jerky and black fruit. You'll also recognize tones of moist earth and wild mushroom. The fruit seems on the ripe and jammy side and the wine is smooth and thick in the mouth.",Bric Loira,87,40,Piedmont,Barbera
101127,Italy,"There's a raw, vinous quality to this wine that is made even more apparent thanks to the enormous thickness and extraction of its mouthfeel. You almost smell the winery here and get a good whiff of the freshness and overall maturity of the fruit. Its texture is extra chewy and plush.",Asia,87,,Piedmont,Barbera
101128,Italy,"Blueberries, raspberry and bright fruit emerge immediately from the nose of this dark ruby, slightly purplish Barbera. The wine is chewy and bright in the mouth with raw fruit flavors and dark cherry on the close.",Bricco del Bosco,87,,Piedmont,Barbera
101285,Italy,"This tree-hugger's delight is organic, biodynamic and vegan. Gorgeous flowery high notes open the complex nose while leather notes well up on the palate. The long, crisp, finish shows appealing cherry and earth flavors. An appropriate choice with vegetable lasgna.",,89,25,Piedmont,Barbera
101287,Italy,"The inky color and lavish oak aromas announce high ambitions. Fortunately, the wine delivers, with luscious caramel and spice box aromas leading into a spicy, concentrated palate with a smattering of finely buffed tannins. Peppery, medium finish. A suave and lusty package. Drink now or lay down for a few years to allow the oak to integrate more fully.",Tre Vigne,89,19,Piedmont,Barbera
101290,Italy,"At three years of age, alluring developed notes of leather and mushroom dominate the nose, framed by intense plummy fruit. Crisp but well-integrated acidity backs up cherry cordial and chocolate flavors in the mouth that slide into a moderately long, cherry-berry finish. Drink up.",La Morosa,89,,Piedmont,Barbera
101402,Italy,Here's a fresh and zippy Barbera d'Asti aged only in stainless steel with pristine notes of fresh berry fruit and cooling acidity to match. It's an easy red wine with a simple but genuine flavor profile that would pair with home-cooked pasta.,Lavignone,87,13,Piedmont,Barbera
101408,Italy,"There are brambly, wild berry or crabapple notes here that are reinforced by the wine's naturally high acidity. This Barbera shows a pretty ruby color with dense thickness and a smooth, berry-filled finish.",La Ribelle,87,20,Piedmont,Barbera
101413,Italy,"Brambly notes that recall forest berry and wild blueberry are backed by a very attractive mineral vein that holds this wine's aromas tightly together. This is a crisp, bright Barbera d'Asti with a touch of bitter almond on the close.",La Solista,87,,Piedmont,Barbera
101416,Italy,"This bright wine opens with sweet tones of cherry, chocolate and a touch of cinnamon spice. That characteristic Barbera acidity kicks in at the end and the wine offers smooth richness and plenty of fruit in the mouth.",Quattro Fratelli,87,14,Piedmont,Barbera
101419,Italy,"This is a beautiful estate with an amphitheater of vines that represents one of the biggest single vineyards of Barbera in the Asti area. This particular expression ushers forth aromas of ripe fruit, smoked bacon and blackberry jam. It's clean, compact and fresh on the close.",,87,,Piedmont,Barbera
101420,Italy,"Heavy oak use is still evident (this wine is from the 2006 vintage so those toasted notes should be integrated by now) and takes away from the natural integrity of the fruit. Spice, tobacco and chocolate appear and the wine ends with fresh crispness.",Vigna Valentino Caligaris,87,,Piedmont,Barbera
101421,Italy,This Barbera from the Monferrato area offers more evolved notes of spice and nut along with bright fruit and berry tones. The wine is tonic and tight in the mouth but those berry nuances and bright acidity make it a perfect match to cheese-filled ravioli.,,87,,Piedmont,Barbera
101422,Italy,"Light coffee and tea-like aromas emerge from the nose of this sharp and crisp Barbera d'Asti Superiore. The wine is compact, firm and the mouthfeel is characterized by fresh berry notes and crisp fruit on the close.",Rico,87,,Piedmont,Barbera
101582,Italy,"An impressive effort at this price point, the Briccotondo Barbera offers up an eclectic mix of herbs, scented soap, yuzu and citrus fruit leading into a concentrated, multilayered palate. Long, cherry-infused finish. Drink now to 2011.",Briccotondo,89,13,Piedmont,Barbera
101587,Italy,"A serious contender with sophisticated notes of leather, barnyard and cedar wrapped up in toasty vanilla oak. A hint of char adds an edge to a streamlined palate infused with earth, mushroom and strawberry tones. A slight lack of persistence takes it out of the top flight. Fully mature, drink now.",Amistà,89,33,Piedmont,Barbera
101700,Italy,"Bright fruit aromas such as wild berry, red apple, white almond and blueberry come to the foreground. This is a still wine but there's a touch of tonic foaminess in the mouth that is followed by a long array of simple fruit nuances.",La Briosa,87,20,Piedmont,Barbera
101709,Italy,"This wine is packed tight with plum and blackberry aromas and even a drying touch of Graham cracker. The wine is not too concentrated or rich, which makes it more appropriate with easy, home-cooked meals. On the close, it offers a ton of sweet, bright cherry fruit.",,87,18,Piedmont,Barbera
101712,Italy,"Here is a distinctive interpretation of Barbera with candy-like aromas of cherry and raspberry followed by sweet spice and fruit cola. The nose is extremely floral and fragrant and might not appeal to everyone, although the mouthfeel—acidic and dense—is very much in line with Barbera.",Solneri,87,35,Piedmont,Barbera
101713,Italy,Tremendous value is offered by this nicely concentrated and intense expression of Barbera. Pure aromas of berries and white cherries emerge from the nose and the wine offers a blast of piquant freshness that would pair with spaghetti carbonara.,Berrò,87,9,Piedmont,Barbera
101714,Italy,This bright Barbera combines fresh and crisp fruit notes with spicy tones of old leather and dried tobacco leaf. The wine is sharp and thin in the mouth with loads of bright berry fruit on the close.,Bricco Preje,87,,Piedmont,Barbera
101720,Italy,"This is a genuine but simple interpretation of Barbera d'Asti Superiore with fresh fruit layers and vibrant tones of cherry, cranberry and pomegranate. This easy-pairing food wine boasts cleansing acidity, medium density and a polished finish.",I Tre Vescovi,87,18,Piedmont,Barbera
101723,Italy,"Here's a very fresh and vinous smelling Barbera d'Asti with raw notes of chewy cherry fruit and bright forest berry. It's a simple, easygoing wine with a high dose of natural acidity to keep your palate refreshed.",Cipressi della Court,87,,Piedmont,Barbera
101727,Italy,"Raw fruit aromas of blackberry and wild fruit are followed by subtle tones of natural rubber and spice. The wine is soft and plush in the mouth with fresh acidity and good density to maintain a long, bright aftertaste.",Sopra Berruti,87,,Piedmont,Barbera
101881,Italy,A sinewy wine that begins with barnyard and blueberries wrapped around a mineral core. The palate is earthy and medium-bodied with diffuse berry and molasses notes that lead to a medium finish with jazzy white pepper spice. A good partner for hangar steak. Drink now.,Serraboella,88,30,Piedmont,Barbera
