,country,description,designation,points,price,province,variety
125749,Italy,This is an informal and easygoing Barbera d'Asti that presents an interesting medley of fruit and berry aromas. The style is fresh and clean (you'll taste that characteristic acidity of this grape variety) and would pair well with butter- or cheese-based foods.,La Villa,87,16,Piedmont,Barbera
125751,Italy,Here's a genuine and straightforward Barbera d'Alba with good quality of fruit (this wine is neither too dense or extracted) and ripe tones of cherry and raspberry. The mouthfeel is compact and firm. This is your quintessential pizza or pasta wine.,La Bruciata,87,12,Piedmont,Barbera
125754,Italy,"If you are new to Barbera, Le Orme makes for a perfect introduction to this popular native grape of Northern Italy. This expression focuses on bright fruit tones with cherry and blueberry nuances. Try it with a pizza Margherita topped with fresh mozzarella and basil.",Le Orme,87,15,Piedmont,Barbera
125762,Italy,"An impressive effort at this price point, the Briccotondo Barbera offers up an eclectic mix of herbs, scented soap, yuzu and citrus fruit leading into a concentrated, multilayered palate. Long, cherry-infused finish. Drink now to 2011.",Briccotondo,89,13,Piedmont,Barbera
125767,Italy,"A serious contender with sophisticated notes of leather, barnyard and cedar wrapped up in toasty vanilla oak. A hint of char adds an edge to a streamlined palate infused with earth, mushroom and strawberry tones. A slight lack of persistence takes it out of the top flight. Fully mature, drink now.",Amistà,89,33,Piedmont,Barbera
126031,Italy,"Here's a nicely clean and compact Barbera d'Asti with pretty, albeit simple, aromas of wild fruit, pomegranate juice and fresh blueberries. You'll enjoy the aromatic purity of this wine—which shows little sign of interference in the winery—and the overall crispness of the fruit.",Fiulot,87,15,Piedmont,Barbera
126036,Italy,There are brambly notes here of forest floor and underbrush backed by enough fresh fruit to keep the wine chewy and fresh in the mouth. You'll also get notes of wet tobacco and wild mushroom that add complexity.,,87,22,Piedmont,Barbera
126038,Italy,"This Barbera shows a twofold aromatic approach that puts as much emphasis on its drying mineral tones as it does on the integrity of the fruit. Cherry, blackberry and spice appear and there's a crisp blast of acidity on the close.",Altea,87,,Piedmont,Barbera
126040,Italy,Here's a thickly extracted and dense interpretation of Barbera lavished over with intense secondary aromas of oaky spice and toasted wood. There's a lot of wood here that is offputting at first but that will hopefully find harmony with more years in the bottle.,Mongovone,87,35,Piedmont,Barbera
126042,Italy,"Although this is a young Barbera—from the 2008 vintage—the wine already shows signs of aging. The color is ruby bordering on garnet and the nose is characterized by mature berry, wet earth, bramble and a touch of black truffle.",La Trincherina,87,,Piedmont,Barbera
126051,Italy,"Here's a Barbera d'Alba that is almost too much of a good thing. The wine is black and dense with inky concentration and thick aromas of smoked bacon, beef jerky and black fruit. You'll also recognize tones of moist earth and wild mushroom. The fruit seems on the ripe and jammy side and the wine is smooth and thick in the mouth.",Bric Loira,87,40,Piedmont,Barbera
126057,Italy,"There's a raw, vinous quality to this wine that is made even more apparent thanks to the enormous thickness and extraction of its mouthfeel. You almost smell the winery here and get a good whiff of the freshness and overall maturity of the fruit. Its texture is extra chewy and plush.",Asia,87,,Piedmont,Barbera
126058,Italy,"Blueberries, raspberry and bright fruit emerge immediately from the nose of this dark ruby, slightly purplish Barbera. The wine is chewy and bright in the mouth with raw fruit flavors and dark cherry on the close.",Bricco del Bosco,87,,Piedmont,Barbera
126061,Italy,A sinewy wine that begins with barnyard and blueberries wrapped around a mineral core. The palate is earthy and medium-bodied with diffuse berry and molasses notes that lead to a medium finish with jazzy white pepper spice. A good partner for hangar steak. Drink now.,Serraboella,88,30,Piedmont,Barbera
126253,US,"Acidity dominates this wine, giving it a tart, almost sour taste. Couple that with the sizable tannins, and you have an uncomfortable wine. Call it rustic, old world. The blackberry, currant, coffee and herb flavors are fine.",Cooper Ranch,84,22,California,Barbera
126302,Italy,Here's a fresh and zippy Barbera d'Asti aged only in stainless steel with pristine notes of fresh berry fruit and cooling acidity to match. It's an easy red wine with a simple but genuine flavor profile that would pair with home-cooked pasta.,Lavignone,87,13,Piedmont,Barbera
126308,Italy,"There are brambly, wild berry or crabapple notes here that are reinforced by the wine's naturally high acidity. This Barbera shows a pretty ruby color with dense thickness and a smooth, berry-filled finish.",La Ribelle,87,20,Piedmont,Barbera
126313,Italy,"Brambly notes that recall forest berry and wild blueberry are backed by a very attractive mineral vein that holds this wine's aromas tightly together. This is a crisp, bright Barbera d'Asti with a touch of bitter almond on the close.",La Solista,87,,Piedmont,Barbera
126316,Italy,"This bright wine opens with sweet tones of cherry, chocolate and a touch of cinnamon spice. That characteristic Barbera acidity kicks in at the end and the wine offers smooth richness and plenty of fruit in the mouth.",Quattro Fratelli,87,14,Piedmont,Barbera
126319,Italy,"This is a beautiful estate with an amphitheater of vines that represents one of the biggest single vineyards of Barbera in the Asti area. This particular expression ushers forth aromas of ripe fruit, smoked bacon and blackberry jam. It's clean, compact and fresh on the close.",,87,,Piedmont,Barbera
126320,Italy,"Heavy oak use is still evident (this wine is from the 2006 vintage so those toasted notes should be integrated by now) and takes away from the natural integrity of the fruit. Spice, tobacco and chocolate appear and the wine ends with fresh crispness.",Vigna Valentino Caligaris,87,,Piedmont,Barbera
126321,Italy,This Barbera from the Monferrato area offers more evolved notes of spice and nut along with bright fruit and berry tones. The wine is tonic and tight in the mouth but those berry nuances and bright acidity make it a perfect match to cheese-filled ravioli.,,87,,Piedmont,Barbera
126322,Italy,"Light coffee and tea-like aromas emerge from the nose of this sharp and crisp Barbera d'Asti Superiore. The wine is compact, firm and the mouthfeel is characterized by fresh berry notes and crisp fruit on the close.",Rico,87,,Piedmont,Barbera
126362,Italy,"Full and generous, this succulent Barbera d'Alba is a true crowd pleaser. The wine is soft but dense in texture and it offers compelling aromas of black cherry, smoke, mesquite and cola. Pair it with roast chicken or pork.",Tucci,88,23,Piedmont,Barbera
126370,Italy,"Bright and impressive, this ambitious Barbera shows black and red raspberry upfront while cherry and chocolate dominate the palate. The slight grip at the end of the finish suggests this wine would pair well with grilled veal.",India,88,,Piedmont,Barbera
126371,Italy,"There's a lot going on here, with a profusion of black fruit flavors underscored by an edgy ash note. The complex palate shows green olive flavors layered with blueberry pie and just the faintest hint of tannin. Tannery shop tones chime in on the finish. Drink now to 2010.",Asia,88,,Piedmont,Barbera
126381,Italy,"Deftly balanced and juicy, with mineral notes underlying ripe boysenberry fruit. Loads of black cherry and cedar flavors slide into a rich finish with a burst of vanilla. Serve now with a piatti di salumi.",Scarrone,88,47,Piedmont,Barbera
126382,Italy,"After initial notes of fresh paint blew off, deep berry fruit and woodsy aromas took over, making for a strong opening. Red plum and campfire flavors unfold in the mouth and show good depth. The lightly spiced finish winds up slightly hot. Will hold a year or two but unlikely to improve substantially.",Bionzo,88,50,Piedmont,Barbera
126384,Italy,"Pio Cesare's Barbera is a modern interpretation of a traditional grape, and a well-done one at that. Refined notes of mocha, cinnamon and vanilla vie with vibrant strawberry fruit while lively acidity lifts and supports the wine. Coffee notes dominate the perfumed, medium-length finish.",,88,22,Piedmont,Barbera
126600,Italy,"Bright fruit aromas such as wild berry, red apple, white almond and blueberry come to the foreground. This is a still wine but there's a touch of tonic foaminess in the mouth that is followed by a long array of simple fruit nuances.",La Briosa,87,20,Piedmont,Barbera
126609,Italy,"This wine is packed tight with plum and blackberry aromas and even a drying touch of Graham cracker. The wine is not too concentrated or rich, which makes it more appropriate with easy, home-cooked meals. On the close, it offers a ton of sweet, bright cherry fruit.",,87,18,Piedmont,Barbera
126612,Italy,"Here is a distinctive interpretation of Barbera with candy-like aromas of cherry and raspberry followed by sweet spice and fruit cola. The nose is extremely floral and fragrant and might not appeal to everyone, although the mouthfeel—acidic and dense—is very much in line with Barbera.",Solneri,87,35,Piedmont,Barbera
126613,Italy,Tremendous value is offered by this nicely concentrated and intense expression of Barbera. Pure aromas of berries and white cherries emerge from the nose and the wine offers a blast of piquant freshness that would pair with spaghetti carbonara.,Berrò,87,9,Piedmont,Barbera
126614,Italy,This bright Barbera combines fresh and crisp fruit notes with spicy tones of old leather and dried tobacco leaf. The wine is sharp and thin in the mouth with loads of bright berry fruit on the close.,Bricco Preje,87,,Piedmont,Barbera
126620,Italy,"This is a genuine but simple interpretation of Barbera d'Asti Superiore with fresh fruit layers and vibrant tones of cherry, cranberry and pomegranate. This easy-pairing food wine boasts cleansing acidity, medium density and a polished finish.",I Tre Vescovi,87,18,Piedmont,Barbera
126623,Italy,"Here's a very fresh and vinous smelling Barbera d'Asti with raw notes of chewy cherry fruit and bright forest berry. It's a simple, easygoing wine with a high dose of natural acidity to keep your palate refreshed.",Cipressi della Court,87,,Piedmont,Barbera
126627,Italy,"Raw fruit aromas of blackberry and wild fruit are followed by subtle tones of natural rubber and spice. The wine is soft and plush in the mouth with fresh acidity and good density to maintain a long, bright aftertaste.",Sopra Berruti,87,,Piedmont,Barbera
126814,Italy,"This Barbera d'Alba is definitely on the ripe side with chewy aromas of mature berry fruit. Acidity and firm structure kick in at the back and those ripe berry flavors last long over the wine's thick, juicy finish.",Froi,87,18,Piedmont,Barbera
126852,Italy,"Here's a bright and plush Barbera d'Asti with a vibrant ruby color and smoke or spice notes that follow through to the palate. The wine offers bright acidity and a smooth, silky delivery.",Al Caso,87,,Piedmont,Barbera
126858,Italy,"Here's a tight and traditional Barbera with a compact bouquet of forest berry, earth tones and a dash of exotic spice. It is tart and crisp on the palate with an enduring note of wild berry that characterizes the close.",Collina La Mora,87,,Piedmont,Barbera
126861,Italy,"Light-bodied, crisp and clean, this is a simple interpretation of Barbera that will surely pair with most meat and pasta dishes. The wine is polished, bright and fruity on the close.",Casascarpa,87,,Piedmont,Barbera
127111,Italy,"Liquid smoke and toasted elements of roasted hazelnut and cured meat dominate the nose of this modern Barbera d'Alba. There is power and high alcohol here too, coupled by the wine's naturally high acidity that is a bit strong on the palate. Pair this wine with very cheesey foods.",Bric Quercia,87,22,Piedmont,Barbera
127112,Italy,"Ripe notes of raspberry and strawberry come to the forefront and are followed by spice, bramble and distant mineral tones. The wine is chewy, bright and polished and there's a nice finale that sees both bitter almond and chocolate.",Bricco Crea,87,,Piedmont,Barbera
127118,Italy,"Buoyant berry notes jump out of the glass in a very direct and vertical manner. You'll recognize aromas of black cherry, red apple and cassis berry. But there's also a slight notes of nut or spice at the back followed by soft, sweet fruit flavors.",,87,,Piedmont,Barbera
127125,Italy,"Here's an exceedingly friendly and approachable Barbera d'Asti Superiore with compact and clean aromas of mineral, tart fruit, hazelnuts and wild mushroom. The mouthfeel is fresh and there's a touch of sweetness here that offsets the sharpness of the natural acidity.",Martinette,87,14,Piedmont,Barbera
127133,Italy,"Here's a fresh, simple Barbera with a tiny touch of toasted almond that gives it slightly more complexity and intensity. The mouthfeel is lean and light with a short but satisfying finish.",La Monella,87,,Piedmont,Barbera
127138,Italy,"Here's a straight-laced Barbera d'Asti (aged in stainless steel) with linear aromas of berry fruit and cherry that appear in a direct and immediate manner. There's no great complexity here, nor is there supposed to be. This is a genuine expression of a fundamentally easy-drinking food wine.",La Madrina,87,55,Piedmont,Barbera
127139,Italy,"The oak influence here is obvious and does cover some of the natural fruity brightness that is inherent to the Barbera grape. Vanilla, spice and moist tobacco come to light and will hopefully become integrated with two or three more years of bottle aging.",50 Vendemmie,87,,Piedmont,Barbera
127233,US,"A bit rustic and unrefined, this New Mexico red has an underdeveloped fruit profile with some sour notes. There's just a bit of pleasant plum and prune flavors in the mouth but they drop off quickly. No improvement with age.",,82,19,New Mexico,Barbera
127264,Italy,"Light-bodied and juicy, this is an eminently quaffable Barbera, with loads of bing cherry fruit and a refreshingly fruity but short finish. The open-knit structure makes this easy to partner with flavorful fish. Drink now.",'l Clumbé,87,18,Piedmont,Barbera
127270,Italy,"Aromas of strawberries, wet stones and hay follow through to a very fresh palate with crisp acidity, little tannin and a diffuse berry character. Quite a nice package, perfect for pizza or lasagna.",Tre Vigne,87,26,Piedmont,Barbera
127287,Italy,"Here's a pretty Barbera d'Alba with cheerful aromas of blackberry, sweet spice and cinnamon. The wine is soft, round and smooth and that touch of sweetness on the close makes it a good candidate for roast tomatoes with chèvre chaud.",,87,14,Piedmont,Barbera
127410,Italy,"Coffee and leather notes appear in front of wild berry, cranberry and tart raspberry. Warm earth notes fill the mouth and are pushed over the palate thanks to the wine's natural acidity.",,87,,Piedmont,Barbera
127411,Italy,"This is a milky, dark and deeply concentrated Barbera with soapy, floral notes and loads of blueberry and blackberry at the back. The quality of the fruit is sweet and chewy and although there is bright acidity here, the closing note delivers a blast of black cherry. A great value too.",Vobis Tua,87,11,Piedmont,Barbera
127412,Italy,"Here is a plush and elegant Barbera d'Alba with bright fruit tones followed by graphite, a dash of exotic spice and pretty earthy nuances. The wine is bright and fruity in the mouth with cherry and blackberry on the close.",Granera Alta,87,20,Piedmont,Barbera
127413,Italy,"This Barbera opens with meaty aromas that resemble smoked bacon or beef jerky but you'll also get whiffs of blackberry, prune and plum. The wine is tart but also slightly sweet in the mouth and the overall fruit seems to show very mature, chewy characteristics.",Le Querce,87,,Piedmont,Barbera
127414,Italy,"La Roera is a light and fresh expression of Barbera with bright fruit intensity and cooling crispness. The wine would work with wintery appetizers of cold cuts, salami, capers or olive paste on garlic toast.",La Roera,87,18,Piedmont,Barbera
127415,Italy,"Masaréj is Castello del Poggio's top expression of Barbera d'Asti, but this vintage shows warm characteristics of earth, smoked bacon, bresaola, prunes and plums. It doesn't seem to have what it takes for long aging, so drink up.",Masaréj,87,,Piedmont,Barbera
127416,Italy,"Tradizione, as the name suggests, does evoke the storied traditions of Piemontese winemaking. Aged in Slavonian oak casks (instead of French barrique) the wine exhibits bright berry aromas with raw tones of raspberries and white cherries.",Tradizione,87,17,Piedmont,Barbera
127430,Italy,"L'Avvocata delivers a linear and correct approach with balanced fruit tones opposite fresh acidity. You'll recognize aromas of wild berry, blueberry and cherry and the close is capped by a slight pinch of fizziness.",L'Avvocata,86,16,Piedmont,Barbera
127437,Italy,This is a tart and streamlined Barbera d'Asti that delivers a clean and swift blast of acidity on the close. Take care when pairing this wine with food: the strong acidic component must be countered by a butter- or cheese-based dish.,,86,,Piedmont,Barbera
127714,Italy,A small percentage of Dolcetto has been added to this Barbera del Monferrato to smooth out the natural acidity and add a touch of extra structure to the finish. You can't beat the low price here or the simple generosity of its cherry and vanilla aromas.,Maràia,86,11,Piedmont,Barbera
127727,Italy,"Smoky elements of roasted nut combined with jammy fruit make for an offbeat aromatic assembly. This is a raw, chewy wine with a dense, plush mouthfeel that needs a year or two to fully integrate.",Passum,86,,Piedmont,Barbera
127731,Italy,"Here's what local producers call a “traditional” style in Barbera d'Asti (meaning the presence of oak is all but undetectable) with vibrant fruit aromas of cherry, cranberry and white almond. This is an easygoing pasta or pizza wine.",Maria Teresa,86,,Piedmont,Barbera
127732,Italy,"The Ruvei expression of Barbera d'Alba (from one of Piedmont's biggest and most historic producers) offers a simple, crisp and genuine red wine experience. A small percentage of Nebbiolo is added to a lush base of Barbera, resulting in a lighter, brighter wine.",Ruvei,86,17,Piedmont,Barbera
127881,Italy,"An unfussy nose of rapberries and grape jam leads to a crisp, juicy palate that finishes with appealing blackberry flavors. The lack of tannin makes this smooth example a good choice for pasta in a tomato sauce.",Quattro Fratelli,86,25,Piedmont,Barbera
127885,Italy,"Light-bodied and lacking in tannin, this is a more traditional Barbera, with attractive mixed berry fruit on the nose, followed by forest floor and graham cracker flavors in the mouth. Drink now.",,86,15,Piedmont,Barbera
128011,Italy,Despite its age (the wine is from the 2005 vintage) this Barbera d'Alba is impressively vinous and fresh with bright berry notes backed by some prune and plum nuances. It's tart and chewy in the mouth.,Colbertina,86,25,Piedmont,Barbera
128012,Italy,"Here's a well concentrated Barbera d'Asti with a deep shade of ruby and garnet and vibrant aromas of cola, teabag and fresh forest fruit. The mouthfeel is both drying and crisp at the same time.",Ajan,86,13,Piedmont,Barbera
128017,Italy,"Here's an easy-going and traditional expression of Barbera that is not overstated or exaggerated in any way. In fact, fruit intensity is measured and the wine presents an informal, no-fuss but elegant front. You'll get aromas of cherry, blackberry and spice.",Ca' del Sarto,86,11,Piedmont,Barbera
128019,Italy,"Here's a fresh, densely concentrated Barbera with a dark purplish hue to its ruby color and bright aromas of blueberry, raspberry and black cherry. There's not much complexity here, but the point of this wine is to be informal and a good partner to home cooked meals.",,86,,Piedmont,Barbera
128021,Italy,"This is a ripe and jammy expression of Barbera d'Asti that offers sweet aromas of blackberry, strawberry and blueberry preserves. All that mature fruit is nicely balanced by bright acidity in the mouth.",Antica Casa,86,13,Piedmont,Barbera
128025,Italy,"Here's a powerfully fruit-driven Barbera d'Alba that gives the impression of high alcohol, ripe fruit and oak use. The wine is lush and smooth in the mouth and thanks to the naturally high acidity, it keeps the palate very clean.",Nicolon,86,,Piedmont,Barbera
128026,Italy,"Here's a chalky, mineral interpretation of Barbera with drying sensations of granite and slate backed by a delicate impression of wild berry and cassis. The wine is crisp and tonic with a bitter finale that recalls white almond skins.",La Bellalda,86,,Piedmont,Barbera
128028,Italy,"This Barbera d'Asti Superiore offers good value with a thinner, more traditional style that puts emphasis on the liveliness of the fruit found in its bouquet and on the finish. Bright acidity is followed by a touch of smoke or toast at the very end.",Aurora,86,10,Piedmont,Barbera
128036,Italy,"This Barbera d'Asti presents an interesting aromatic profile with notes of cherry cola, sweet berry fruit and a touch of red candy. The wine is crisp and tonic in the mouth with a very fresh and acidic finish.",,86,,Piedmont,Barbera
128037,Italy,"Warm and inviting, Giacomo Fenocchio's Barbera d'Alba Superiore offers earthy tones of cured meat, white mushroom and dark fruit. You don't expect the sudden sweetness that appears in the mouth, nor do you foresee the chewiness of its texture.",,86,22,Piedmont,Barbera
128160,Italy,"This is a plush and upfront wine that offers succulent aromas of cherry, black fruit and plum. It glides clean down the palate thanks to its thick density and soft, smooth texture. The wine has the pulp and density to pair with most winter foods.",,86,14,Piedmont,Barbera
128171,Italy,"This wine gives the impression of having been pushed just a bit too far, with a nose and palate dominated by vanilla and mocha notes imparted by small oak barrels. Nonetheless, black cherry and strawberry flavors manage to peek through on the palate, supporte by a cushion of lush tannins. A bright cherry note makes for a nice finish.",Ciabot Camerano,86,20,Piedmont,Barbera
128344,US,"This is a very, very dry, acidic, tannic wine. It's the opposite of lush. There's something old-fashionedly rustic about it, the kind of wine they drank 50 years ago. But it is firm and clean, with insistent flavors of cherries and coffee, and will pair well with tomato sauce dishes.",Mountain Selection,86,20,California,Barbera
128345,Italy,"Serraboella Barbera d'Alba is loaded with aged aromas of dried fruit, prunes, apricots, tobacco and Indian spice. The wine shows black, inky concentration and fine, polished tannins.",Serraboella,86,29,Piedmont,Barbera
128350,Italy,"This is a super-extracted and modern interpretation of Barbera that almost goes overboard. The wood elements are distinct and not integrated yet, so you should give this wine a year or two more in the bottle. It's also jammy, thick and raw with dense, chewy extraction.",Terranuda,86,,Piedmont,Barbera
128355,Italy,"Upfront and generous, this is a bright and food-friendly Barbera d'Alba. What it lacks in overall complexity and aromatic intensity, it makes up for in terms of freshness and fruity simplicity. You'll love the dense concentration and fresh cherry flavors.",Donia,86,18,Piedmont,Barbera
128357,Italy,"The 2007 vintage was a hot one and La Vignone delivers all the jammy, mature fruit tones you'd expect in an immediate and upfront manner. Aromas of strawberry and blackberry preserves are backed by sour, almost sharp acidity.",Lavignone,86,13,Piedmont,Barbera
128368,Italy,Here's a fresh style of Barbera with bright fruit notes that recall blueberry and raspberry. The wine is sharp and pointed in the mouth (the high acidity feels prickly on the tongue) and the body is lean and compact.,Rubia,86,,Piedmont,Barbera
128450,US,"Tart and tannic, with hard, rubbery flavors dominating.",Sacagawea Vineyard,81,20,Washington,Barbera
128641,Italy,"You'll appreciate the easygoing and straight-shooting nature of this fresh and informal Barbera d'Alba from the Bussia cru. The nose includes bright aromas of spice and raw, somewhat sharp tones of forest berry and raspberry. Pair this wine with meat involtini (meat rolled with breadcrumbs and pignoli nuts).",Bussia,86,16,Piedmont,Barbera
128642,Italy,"From one of the most simpatico producers in Piedmont, Marchesi di Gresy's bright Berbera d'Asti opens with a dark, browning color and inky aromas of mineral and black fruit. The finish is surprising bright and lively.",,86,18,Piedmont,Barbera
128648,Italy,"Albera is a very well-valued Barbera d'Asti with chalky aromas of talc powder and schoolroom blackboard backed by cherries, blueberries and black fruit. Those polished mineral notes makes this is very interesting and unique expression of this native Italian grape.",Albera,86,12,Piedmont,Barbera
128657,Italy,"This Barbera d'Asti offers a slightly sweet-smelling nose with bright berry notes, cranberry and pomegranate juice. There are also background notes of wet earth and wild mushroom that add an additional layer of complexity. Bright acidity follows.",,86,,Piedmont,Barbera
128800,Italy,"Crisp and light on its feet, this easy-drinker serves up exotic aromas of ginger backed by raspberry jam, tobacco and strawberry liqueur flavors that show just a bit of persistence. Very impressive for the price. With nonexistent tannin, this wine would be a perfect choice for pizza night.",,85,10,Piedmont,Barbera
128970,Italy,"This Barbera d'Alba from the 2006 vintage exhibits a slightly brownish, aged color with aromas of candied fruit, dried plums and prunes. There are gritty, thick tannins with flavors of smoked ham or beef jerky on the close.",,86,15,Piedmont,Barbera
128972,Italy,Le Orme is a celebrated Barbera that is especially popular among enthusiasts of this indigenous grape in the United States. It offers a traditional approach with raw cherry and cola notes that would pair perfectly with pizza and pasta.,Le Orme,86,15,Piedmont,Barbera
128979,Italy,"The oak element is strong here—very strong—and one wonders if it will ever fully integrate even with more years of aging in the bottle. There's not much fruit left and what you do get is ripe and jammy. You can feel the alcohol at the back. Otherwise, the wine is dense and smooth on the palate.",Conca del Grillo,85,19,Piedmont,Barbera
128983,Italy,Here's a bright and fresh Barbera d'Asti that would make a perfect companion to pizza or simple pasta dishes. The aromas are pleasing and inviting with tones of raspberry and crushed white pepper. Cooling acidity leaves a fresh sensation overall.,,85,17,Piedmont,Barbera
129100,Italy,"Strikingly crisp, this wine starts out with some woodsy complexity on the nose then adds raspberry and earth flavors in the mouth. A few dusty tannins peek through on the short finish. Try with pepperoni pizza.",Maràia,85,11,Piedmont,Barbera
129276,US,"This is 100% Barbera, from the Milbrandt Northridge vineyard in the Wahluke Slope. Tight, tart, acidic and vanilla-streaked, it seems at once unripe and over-ripe. Barbera in Washington remains a bit of an experiment.",,85,15,Washington,Barbera
129306,US,"A relatively soft entry, tart plum fruit, simple berry flavors and a hint of burnt toast. There is a slight burn also in the finish, that reflects the near-15% alcohol. A little chocolaty film wraps the tannins.",,85,26,Washington,Barbera
129309,Italy,"Here's a modern, thickly extracted Barbera d'Asti with a very distinctive nose that includes mature fruit elements, white mushroom, wet earth, bramble, spice and fresh grapes. There is a chewy rawness or vinous quality to this wine.",,85,17,Piedmont,Barbera
129315,Italy,"Here's a Barbera from the Monferrato subzone (believed to be the birthplace of this popular indigenous grape) that offers bright, youthful fruit tones and an easy, informal style. The wine is aged in stainless steel to maintain its fruity purity and freshness.",Fermo,85,,Piedmont,Barbera
129606,Italy,"Cocconata Libera makes a slightly awkward first impression with sulphur notes that blow off fast enough to reveal cherry cola, raspberries and earthy white mushrooms. Drink now, just decant first.",Cocconato Libera,85,15,Piedmont,Barbera
129607,Italy,Here's a value wine and a fresh expression of Barbera that can be served with cheeseburgers and fries at an outdoor barbecue. The wine is informal and light and seems to be engineered for immediate consumption.,Castelvero,85,10,Piedmont,Barbera
129614,Italy,"Here's an easygoing Barbera with some ripe notes of strawberry and raspberry followed by a compact mouthfeel and bright acidity. This is your quintessential pizza or pasta wine: simple, easy, bright.",,85,,Piedmont,Barbera
129627,Italy,"Signed by winemaker Antonio Deltetto, this expression of Barbera shows aged aromas of dried fruit, dusty earth, wild mushroom and cured or smoked meat. It is polished and streamlined and would pair with cooked prunes wrapped in thinly sliced prosciutto.",Trifola,85,,Piedmont,Barbera
129840,Italy,"Very ripe, almost jammy, notes of mature raspberry and strawberry appear at first, giving this wine a sunny, full and generous disposition. Barbera's naturally high acidity kicks in to clean the palate and give the wine a fresh and tonic sensation overall.",Soliter,85,25,Piedmont,Barbera
129846,Italy,"There are ripe notes here of raspberry roll-up, bramble, tea and even a touch of berry yogurt that makes this Barbera muddled and hard to understand. Bitter notes of black steeped tea appear in the mouth and leave a slightly bitter aftertaste.",Violanda,84,,Piedmont,Barbera
129857,Italy,"Here's a bright, ruby-colored Barbera with a vertical and immediate delivery of aromas of red apple, forest fruit and white almond. Those apple notes appear again in the mouth and the wine is crisp on the close.",,84,,Piedmont,Barbera
129972,US,"Nice and smooth for this sometimes boring variety, with a lush texture and appealingly dry flavors of blackberries, violets, mocha and coconut macaroon cookie, and an almond skin bitterness in the finish. The tannins are there, rich and sturdy, offering a firm counterbalance to the ripeness.",,90,25,California,Barbera
130129,US,"The scent of oak is all over this wine, though it is from neutral, not new, American barrels. Still it seems to over-ride the thin fruit, which hints at cherry candy and little else. The barrels also kick in a bit of spice, but there just isn't much happening here. It's simple, clean, and overpriced!",,83,28,Washington,Barbera
130144,Italy,Cantina Tre Serre is a well-priced and informal Barbera with a thin and informal style backed by fruity freshness. There's even a tiny touch of effervescence that adds a perky and peppery sensation to the mouthfeel.,Cantina Tre Serre,84,11,Piedmont,Barbera
130271,US,"Barbera fans will find all the dry tannins, acidity and earthy fruity flavors they crave. A big, bold wine, with blackberry, coffee and dried herb flavors that will drink well against rich barbecue.",,85,15,California,Barbera
130278,Italy,"The Giribaldi's distinctive bottle houses an easygoing, pleasant wine. The fruit is just ripe, showing clear strawberry and red cherries. There is plenty of acid, and a short medium finish.",,84,14,Piedmont,Barbera
130434,US,"Very tart, thin, with little fruit or character.",Small Lot Series,82,28,Washington,Barbera
130448,Italy,"This light-bodied expression of Barbera d'Asti offers sharper tones of pungent wild berry, Indian tea and bitter cranberry followed by firm acidity. This is a tonic and steely wine that would pair with salami, sliced ham or cheese.",Ca' La Mandrana,84,,Piedmont,Barbera
130454,Italy,"From vintner Carlo Boffa, this earthy Barbera from the 2006 vintage seems to have reached and passed its prime. Cured meat and Graham cracker aromas segue to pressed violets and candied fruit.",Buschet,84,,Piedmont,Barbera
130687,Italy,Sweet aromas of ripe berry fruit and some earth tones create a slightly awkward nose that lacks balance. Those mature fruit notes come on a bit too strong and the wine ends with bitter fruit aromas. The mouthfeel is characterized by good acidity and good density.,Ronchetti,83,18,Piedmont,Barbera
131018,Italy,"Kroara opens with a tired, slightly browning appearance and offers raw berry flavors with sour cherry and cranberry. Zippy freshness helps pick it up in the mouth.",Kroara,82,10,Piedmont,Barbera
131019,Italy,"There are pungent aromas here of alcohol and fruit, that when coupled with the wine's naturally high acidity, rip through the palate with determination and force. There's also a very strong oak element here that has yet to find harmony with the rest of the wine.",Vigna del Salice,82,,Piedmont,Barbera
131034,Italy,"This Barbera d'Alba from the warm 2005 vintage definitely seems past its prime. The wine is browning and dark with aromas of candied fruit and dried beef. The mouthfeel, however, is pleasantly marked by crisp, spicy freshness.",,82,20,Piedmont,Barbera
132033,Italy,"This is a luscious and succulent Barbera d'Alba with ripe fruit aromas followed by chocolate, spice and leather. The wine shows sophistication and character and ends with a smooth, silky and slightly sweet close.",,88,20,Piedmont,Barbera
132035,Italy,"Black cherry, chocolate and menthol accents color the nose of this ripe and plump Barbera d'Alba. The wine is firm and generous in the mouth with a chewy, slightly sweet finish. It sees one year of oak for extra spice on the close.",Donatella,88,30,Piedmont,Barbera
132315,US,"Super-spicy, offering a blast of white and black pepper, briary blackberry, black cherry sour candy, cola and coffee flavors wrapped into vigorous tannins. Retains the basically rustic nature of Barbera, but it's one of the better ones out there. Try as a smoother alternative to Zinfandel.",,88,18,California,Barbera
133366,US,"Tastes young, sharp in acids and jammy sweet right now, with upfront cherry, raspberry and blackberry flavors. But after all, it is a California Barbera, and these puppies age forever. Give it some time, but don't expect it ever to become sophisticated.",Grand Reserve,85,35,California,Barbera
134296,US,"This pure variety from an emerging new Washington AVA has some guts and character. The acids are sleek, the wine suitably focused, the fruit an interesting mix of wild berries, citrus and pineapple. The flavors develop, adding in layers of butterscotch, toasted almond and buttercream.",,89,35,Washington,Barbera
